date,mean_SWE,Discharge,Precipitation,tmax,tmin,longwave_radiation,shortwave_radiation,wind,hum
5/1/2015,0.065,327,0.14,15.82,0.37,225.69,314.39,2.7244,39.47876246
5/2/2015,0.055,351,0,15.03,1.85,228.53,314.71,1.2294,42.28238177
5/3/2015,0.049,355,0,15.32,0.53,220.84,317.34,0.4625,40.62559435
5/4/2015,0.045,351,0,13.52,0.25,222.89,312.15,0.8806,37.4098592
5/5/2015,0.042,286,0,12.96,-0.61,216.77,319.75,1.6831,41.3194733
5/6/2015,0.039,300,0,9.37,-3.96,201.69,326.28,2.5494,45.49217075
5/7/2015,0.037,268,31.37,-1.62,-5.35,223.33,258.21,1.3899,72.94025393
5/8/2015,0.072,247,15.67,4.9,-3.18,260.92,263.49,3.757,64.14386334
5/9/2015,0.083,269,0,9.4,-2.82,229.94,319.11,4.9908,57.26922251
5/10/2015,0.075,334,0,12.54,-2.58,198.29,328.61,1.3916,37.67980461
5/11/2015,0.064,414,0,9.08,0.71,207.53,310.19,4.6652,35.73037568
5/12/2015,0.05,395,0,5.91,-0.37,201.17,326.02,6.2972,42.02221198
5/13/2015,0.045,332,0,6.31,-2.43,201.46,327.42,3.4681,34.03433127
5/14/2015,0.044,300,7.57,1.68,-3.63,235.4,268.76,1.9236,56.53830736
5/15/2015,0.058,282,3.26,2.35,-3.95,266.42,252.92,4.4483,67.64119601
5/16/2015,0.081,251,0.75,8.28,-3.43,244.16,301.77,4.3895,61.43280966
5/17/2015,0.079,256,2.79,6.18,-2.73,234.88,266.48,0.7186,61.6295511
5/18/2015,0.08,241,1.77,5.79,-3.31,278.3,157.49,0.3062,68.08046416
5/19/2015,0.089,222,2.54,7.89,-2.08,254.14,282.96,2.0363,62.1812161
5/20/2015,0.082,230,1.09,9.16,-1.27,229.71,312.09,1.0791,58.28684816
5/21/2015,0.084,260,7.86,6.87,-0.86,238.71,282.21,0.4921,60.99205334
5/22/2015,0.1,273,3.45,8.2,-0.15,259.94,274.5,2.7171,62.7796724
5/23/2015,0.11,271,2.78,7.93,1.13,273.51,220.7,3.7343,65.67772582
5/24/2015,0.112,300,2.61,12.71,1.6,249.78,298.24,2.4517,58.88837139
5/25/2015,0.113,435,0,13.77,1.32,241.79,323.41,0.6138,62.05565644
5/26/2015,0.104,483,0,15.4,0.62,238.19,333.36,0.595,59.81683488
5/27/2015,0.094,524,0,16.15,1.6,239.46,336.03,1.4981,53.73204415
5/28/2015,0.082,529,0.14,17.88,1.77,236.34,323.77,0.7765,43.31457609
5/29/2015,0.074,513,0,20.05,4.1,238.43,337,0.8646,33.01709152
5/30/2015,0.061,555,0,20.68,6.37,236.09,331.18,2.811,23.5458977
5/31/2015,0.041,571,0,19.12,5.64,242.85,321.91,4.3386,33.74439889
6/1/2015,0.024,567,0,13.6,2.66,227.25,334.98,5.3665,40.39856651
6/2/2015,0.018,480,0,16.36,0.66,214.6,327.27,1.8413,39.9887214
6/3/2015,0.016,451,0,14.68,1.78,215.73,340.73,0.8237,30.82787786
6/4/2015,0.014,425,10.96,9.92,-0.49,269.75,261.09,0.9034,55.61433243
6/5/2015,0.016,434,3.06,11.13,0.19,255.75,282.99,2.0706,65.28018188
6/6/2015,0.015,382,1.68,13.82,0.19,256.59,286.76,2.4091,58.69060559
6/7/2015,0.013,399,0.93,16.44,2.25,251.81,327.49,2.9715,56.22515608
6/8/2015,0.01,457,0,20.26,5.13,255.71,333.85,3.1988,43.50125601
6/9/2015,0.008,442,0.22,19.88,6.38,255.26,321.86,1.5627,39.78324082
6/10/2015,0.006,503,9.58,9.97,5.89,308.81,229.61,1.9904,75.32067352
6/11/2015,0.006,585,0.93,17.33,5.21,282.37,317.16,2.448,61.76273496
6/12/2015,0.004,520,0,20.26,5.49,262.71,328.97,3.3475,47.66734247
6/13/2015,0.002,449,0.01,22.27,6.92,265.91,332.49,1.1222,42.76580771
6/14/2015,0.001,400,0,21.4,7.4,250.94,340,2.6705,36.75743065
6/15/2015,0.001,339,0,20.55,5.64,228.17,345.5,3.3843,29.52184637
6/16/2015,0,291,0,22.01,4.82,219.36,346.16,1.6085,25.08878138
6/17/2015,0,236,0,22.27,6.35,233.59,335.15,0.7481,23.28887984
6/18/2015,0,217,0,21.64,6.51,227.48,346.46,2.1681,21.44128783
6/19/2015,0,202,0,22.52,8.78,226.29,343.11,2.7593,15.68616398
6/20/2015,0,184,0,23.71,7.54,222.31,342.62,2.2919,14.78245369
6/21/2015,0,170,0,18.87,8.7,225.93,341.83,5.3105,17.3032405
6/22/2015,0,157,0,21.16,6.57,230.32,339.47,2.5902,17.94301071
6/23/2015,0,144,0,23.63,5.34,250.26,340.43,0.693,32.36060578
6/24/2015,0,136,0,25.08,7.49,258.06,339.23,1.6729,31.80114471
6/25/2015,0,133,0.03,25.19,8.94,255.95,340.71,1.9624,25.80690335
6/26/2015,0,129,0,24.84,9.73,266.76,327.41,2.6711,25.85744346
6/27/2015,0,127,0,25.56,10.49,281.16,326.57,2.6163,31.79348454
6/28/2015,0,123,0.31,21.58,9.96,288.65,316.07,2.1438,39.36795553
6/29/2015,0,122,1.66,23.37,10.15,303.39,305.95,2.5593,41.37897505
6/30/2015,0,122,0.64,24.93,10.05,303.08,310.52,0.7922,46.57996078
7/1/2015,0,114,3.64,23.94,9.57,307.47,288.38,0.5861,51.41696013
7/2/2015,0,122,4.1,23.13,9.69,315.26,292.19,1.5686,56.90881579
7/3/2015,0,154,1.31,23.3,9.2,306.07,308.58,1.8868,60.09397735
7/4/2015,0,124,5.36,18.87,6.88,287.12,288.7,0.3929,61.14993553
7/5/2015,0,119,0.65,21.37,6.08,284.55,307.49,1.5114,61.27817107
7/6/2015,0,99.4,0.88,21.48,6.51,278.84,319.38,0.7353,52.70558981
7/7/2015,0,98.2,4.12,18.08,5.16,284.04,287.72,0.7795,63.5679785
7/8/2015,0,105,8.16,13.52,2.88,270.26,286.99,0.2775,68.54497898
7/9/2015,0,154,8.85,11.93,2.05,282.91,247.26,1.2867,75.12468213
7/10/2015,0,133,0.31,11.79,2.22,274.8,290,1.4795,72.9256604
7/11/2015,0,108,0.23,16.55,2.68,252.62,327.16,0.5289,61.1133144
7/12/2015,0,93.1,0.08,17.11,3.89,259.72,306.3,1.5352,57.55219214
7/13/2015,0,84.1,0,19.68,5.91,247.12,330.82,1.7325,44.3384231
7/14/2015,0,76.9,0,19.3,6.15,246.64,320.44,0.5267,40.01975442
7/15/2015,0,72.1,0,20.9,5.95,247.42,329.94,0.0945,40.38173715
7/16/2015,0,70.4,0,21.4,7.71,256.06,329.78,1.1124,38.05966592
7/17/2015,0,75.3,0,21.03,7.5,253.44,330.58,0.1363,33.7640134
7/18/2015,0,68.9,0,17.52,6.16,252.62,318.59,2.4347,45.62542716
7/19/2015,0,66.2,1.84,18.69,5.17,264.72,308.52,0.6375,48.57537445
7/20/2015,0,65.5,0.51,19.81,7.18,283.35,300.33,2.1948,52.46665288
7/21/2015,0,61.2,3.35,19.98,7.42,298.2,297.69,0.2933,56.20031844
7/22/2015,0,66.8,1.96,17.75,6.41,281.23,296.23,1.8512,65.26551512
7/23/2015,0,60.6,0.14,16.99,5.65,254.58,322.99,2.8919,48.93271961
7/24/2015,0,54.4,0,17.53,5.68,245.99,324.81,1.9368,41.44033295
7/25/2015,0,46.6,0.13,19.2,4.77,230.81,328.56,1.2351,30.76356979
7/26/2015,0,43.9,0,19.86,4.46,229.87,329.07,0.8596,31.78267269
7/27/2015,0,41.8,0,19.79,2.26,224.78,328.71,1.9821,37.43478172
7/28/2015,0,40.1,0,20.83,3.15,237.74,325.24,2.5466,34.96745328
7/29/2015,0,38,0.03,23.88,5.64,243.54,323.77,2.7766,27.72416089
7/30/2015,0,36.4,0,23.63,8.42,270.4,286.36,2.7415,27.98811812
7/31/2015,0,36.7,0,21.16,9.87,293.35,278.49,1.2398,36.63937761
8/1/2015,0,39.8,5.28,22.18,7.59,289.27,278.97,2.427,48.69476475
8/2/2015,0,47.3,0.02,20.46,7.45,283.71,295.66,1.1762,55.39754116
8/3/2015,0,42.7,0,21.06,6.01,255.14,306.78,1.7013,43.35056292
8/4/2015,0,42.9,0,21.46,6.52,267.48,260.23,1.6622,34.8644835
8/5/2015,0,42.4,0,20.06,6.28,246.82,298.72,3.4735,36.72076734
8/6/2015,0,42,0.31,20.31,7.08,260.57,276.7,2.3473,28.05972278
8/7/2015,0,44.9,2.4,13.63,3,283.49,258.22,1.3724,58.88898592
8/8/2015,0,47.6,0.82,18.26,2.53,254.96,299.89,1.2461,58.37413042
8/9/2015,0,44.5,0.69,21.04,4.93,250.86,295.87,1.5021,44.19647527
8/10/2015,0,41.9,0.12,20.05,6.24,256.29,299.31,2.2095,35.1466491
8/11/2015,0,39.2,0,19.75,6.03,233.84,294.29,3.9541,30.9554445
8/12/2015,0,37.8,0,21.26,5.9,235.2,303.5,4.519,28.49202827
8/13/2015,0,36.5,0,22.1,8.29,243.42,293.43,5.4052,26.70600046
8/14/2015,0,35.4,0,21.25,9.65,263.46,289.48,5.693,34.54815161
8/15/2015,0,34.1,0,23.93,6.51,265.27,286.37,2.1804,30.22867575
8/16/2015,0,33.1,0,24.59,9.72,279.95,267.67,1.3324,28.23155789
8/17/2015,0,32,0,25.28,9.4,259.3,292.32,1.123,24.30529708
8/18/2015,0,31.9,0,25.49,8.48,258.13,282.47,1.0863,26.26558094
8/19/2015,0,31,0,24.9,8.15,252.79,290.96,1.3045,25.66788976
8/20/2015,0,30,0,24.77,7.54,239.66,290.85,1.8368,17.47466852
8/21/2015,0,29.3,0,23.62,6.97,242.16,282.33,1.8388,20.28564859
8/22/2015,0,28.9,0,24.8,6.87,247.49,287.66,0.2687,25.34770118
8/23/2015,0,28.1,0,23.13,8.55,254.32,280.93,2.0456,29.95626694
8/24/2015,0,25.8,0,23.71,7.9,248.25,278.83,2.7868,27.56577868
8/25/2015,0,22.6,0,22.67,7.66,248.06,277.76,1.309,23.88707934
8/26/2015,0,21.5,0,21.78,8.71,253.98,277.12,2.8588,24.91590492
8/27/2015,0,20.7,0,22.26,7.43,262.65,274.34,1.7556,35.92652506
8/28/2015,0,20.2,0,21.89,7.67,262.82,268.69,2.4018,37.69361225
8/29/2015,0,19.9,0,18.58,8.45,268.44,252.75,5.412,42.61649046
8/30/2015,0,19.7,0,19.04,5,236.03,271.83,3.8364,35.26021825
8/31/2015,0,19.6,0,22,4.61,231,275.66,0.7886,26.19560331
9/1/2015,0,20,0,21.2,6.3,232.04,275.99,1.8613,21.34376646
9/2/2015,0,19.5,0.01,18.81,6.58,238.05,268.1,3.78,32.50419033
9/3/2015,0,19.6,0,15.35,4.94,238.81,263.36,4.473,42.34991086
9/4/2015,0,20.7,0,12.47,2.72,214.74,272.14,4.3189,37.23479602
9/5/2015,0,19.9,0,15.72,0.43,200.05,272.45,3.0284,26.88730482
9/6/2015,0,19.5,0,18.55,-0.27,203.36,269.81,1.5478,20.89544457
9/7/2015,0,19.2,0,20.77,2.33,216.73,266.42,1.0777,18.72342425
9/8/2015,0,19,0,22.35,4.08,232.37,263.76,2.2702,22.95055177
9/9/2015,0,18.6,0,23.23,6.89,258.5,255.06,1.8882,30.94825214
9/10/2015,0,18.5,0,23.33,8.01,266.25,252.22,1.1873,33.91580009
9/11/2015,0,18.4,0,24.74,8.71,256.72,249.13,2.2289,23.06033828
9/12/2015,0,18.2,0,24.15,9.4,254.91,246.09,2.2675,19.4907173
9/13/2015,0,18.4,0.22,20.25,9.66,293.94,221.8,0.4034,30.07840014
9/14/2015,0,19.4,2.03,15.53,5.3,303.31,155.37,3.2514,48.35774077
9/15/2015,0,22.3,8.08,10.69,4.02,262.26,223.43,6.0871,68.360083
9/16/2015,0,24.9,0,8.41,2.08,242.39,227.87,5.8829,63.41253035
9/17/2015,0,23.7,0.14,15.69,0,225.22,246.73,2.1394,46.69573586
9/18/2015,0,22.3,0,18.91,0.09,214.42,245.93,0.8432,27.06150096
9/19/2015,0,21.1,0,21.22,3.01,223.68,242.6,0.9621,23.10828001
9/20/2015,0,20.1,0,22.16,5.48,231.29,240.42,1.5283,22.48080841
9/21/2015,0,19.2,0,22.33,6.11,234.04,238.41,0.9036,28.86532566
9/22/2015,0,18.4,0,18.99,7.92,232.08,234.83,2.8372,26.04200774
9/23/2015,0,18.1,0,21.05,5.74,226.4,235.68,2.2669,25.12399404
9/24/2015,0,17.7,0,21.68,6.4,234.09,217.57,3.1897,16.97321972
9/25/2015,0,17.5,0,20.84,7.87,258.85,216.07,3.9363,30.27082562
9/26/2015,0,17.3,0,19.87,8.66,260.43,223.29,3.9265,36.05902028
9/27/2015,0,17.1,0,19.57,7.74,256.44,208.54,3.0925,38.61698747
9/28/2015,0,17.1,0,18.7,6.85,286.53,169.73,2.8789,35.03569921
9/29/2015,0,17.1,0,19.02,9.02,283.04,179.85,2.6219,23.89498876
9/30/2015,0,17.7,0.72,16.01,8.66,260.31,205.72,2.7681,24.49693899
10/1/2015,0,19.3,8.05,11.01,0.14,270.95,143.59,1.9148,67.87204819
10/2/2015,0,22.5,0.21,11.52,-0.47,236.49,209.58,3.1457,62.61760246
10/3/2015,0,20.7,0.98,13.43,-0.74,219.68,214.21,0.0825,49.21031527
10/4/2015,0,24.3,7.1,4.94,1.56,244.19,181.04,3.222,65.96919203
10/5/2015,0.001,27.1,0.62,10.53,0.96,239.51,203.83,3.0667,67.60583319
10/6/2015,0,25.4,0,13.74,0.41,243.3,203.27,2.7168,62.97137707
10/7/2015,0,24.3,0,16.75,2.21,240.12,202.67,1.8713,52.47850662
10/8/2015,0,23,0,20.81,5.61,263.64,197.79,1.7935,33.43583594
10/9/2015,0,21.7,0.07,22.83,7.08,245.82,202.63,2.2777,26.78032117
10/10/2015,0,20.5,0.17,18.56,7.37,239.66,198.78,3.7359,26.27183842
10/11/2015,0,19.7,0,20.63,6.57,238.26,196.15,2.4258,32.65923142
10/12/2015,0,19.7,0,21.37,5.97,242.36,194.79,2.5533,32.98057778
10/13/2015,0,19.5,0.07,20.81,6.19,249.76,191.92,2.0086,37.70546209
10/14/2015,0,19.5,0.01,19.17,6.04,252.06,188.24,2.645,39.55032206
10/15/2015,0,20.3,0.76,13.65,4.43,268.62,152.42,3.5073,55.76657351
10/16/2015,0,20.3,3.95,13.02,3.86,267.77,168.35,4.2442,62.27454044
10/17/2015,0,32.1,18.05,8.14,2.65,272.42,110.65,2.4221,81.87300363
10/18/2015,0,105,4.36,7.27,-1.08,253.4,155.76,1.6466,76.81537836
10/19/2015,0.002,95.1,0.78,8.22,-2.7,232.78,179.12,2.7331,66.4418435
10/20/2015,0.002,69.4,0,5.29,-1.36,209.31,180.37,3.8139,60.62220303
10/21/2015,0.001,55.9,0,8.56,-3.25,202.84,181.62,3.028,53.24894318
10/22/2015,0,47.9,0,10.76,-2.32,205.62,173.61,0.4278,37.36896272
10/23/2015,0,42.9,0.45,13.76,-2.68,203.86,175.18,1.0811,38.99470959
10/24/2015,0,39.6,0,14.6,0.61,230.28,151.94,1.5672,25.68193993
10/25/2015,0,36.9,0.01,11.19,1.38,245.61,150,3.7307,24.96426303
10/26/2015,0,34.8,0,14.77,0.53,197.28,172.22,2.6394,24.35027921
10/27/2015,0,33.8,0.22,11.14,0.9,242.85,127.67,2.0218,19.20672527
10/28/2015,0,34.1,6.16,6.09,-0.66,285.31,115.34,2.3935,61.57927101
10/29/2015,0.003,40.2,0,4.44,-4.07,212.75,162.86,3.2395,69.64334879
10/30/2015,0.002,39.7,0.89,11.04,-4.57,203.06,158.37,3.3382,40.0639765
10/31/2015,0,38.5,0.26,14.49,1.1,221.16,158.36,2.9651,34.26136429
11/1/2015,0,36.5,3.62,11.32,2.15,225.1,151.84,5.0999,39.48429014
11/2/2015,0,57.7,44.11,3.51,-4.59,280.65,104.96,4.1163,85.48811881
11/3/2015,0.023,62.3,3.3,-1.42,-10.21,249.48,126.2,4.0927,84.12781115
11/4/2015,0.031,54,1.59,-5.18,-13.53,175.38,150.85,3.3968,76.69869065
11/5/2015,0.031,46,1.18,3.19,-12.06,182.73,142.71,2.0689,45.52731662
11/6/2015,0.028,51,1.05,7.12,-9.14,179.52,151.84,1.4107,43.46278053
11/7/2015,0.026,51,0.51,10.31,-4.04,183.38,147.46,1.2665,27.65524642
11/8/2015,0.023,52,5.6,5.65,-5,182.53,147.77,3.5625,34.87528213
11/9/2015,0.022,51,12.08,-2.12,-9.56,235.03,117.42,4.4478,80.94089679
11/10/2015,0.036,48,2.09,-2.72,-12.77,235.06,112.6,2.4971,77.57398445
11/11/2015,0.039,46,1.9,6.81,-12.07,165.09,140.47,1.7597,33.66028659
11/12/2015,0.039,53,0.17,7.53,-6.38,178.53,142.54,0.2672,28.72919926
11/13/2015,0.041,50,0.96,12.13,-5.01,190.57,139.18,1.8789,31.88599925
11/14/2015,0.04,51,0,9.99,-2.65,196.72,137.73,1.7505,30.33868354
11/15/2015,0.036,46,19.24,1.1,-10.02,199.02,114.58,5.7919,59.86833592
11/16/2015,0.041,46,0.06,-4.59,-13.78,200.28,136.02,5.8599,72.9550863
11/17/2015,0.044,58,0.63,6.68,-9.66,197.36,124.88,3.3462,57.15281964
11/18/2015,0.042,57,0.24,9.17,-2.67,205.2,131.2,5.1971,40.38828553
11/19/2015,0.037,56,0,11.82,-1.91,206.9,128.83,3.1447,39.47168116
11/20/2015,0.056,57,0,7.88,-3.71,211.42,128.39,2.7074,57.00808286
11/21/2015,0.052,59.7,0,10.48,-3.12,211.5,125.67,1.9342,43.43310042
11/22/2015,0.048,58.7,0,11.65,-2.04,203.56,127.12,1.7747,37.16810338
11/23/2015,0.043,57.8,0.38,6.96,-2.12,212.93,102.95,3.7739,39.18837618
11/24/2015,0.055,55.3,12.66,1.38,-11.41,199.92,92.01,6.7337,67.24841534
11/25/2015,0.066,48,0.78,-6.49,-15.86,238.61,59.05,5.0811,81.57294312
11/26/2015,0.07,52,0,-8.72,-17,166.29,122.75,0.8449,75.50058407
11/27/2015,0.07,53,0.03,-7.57,-15.98,212.9,104.48,2.2482,79.60827346
11/28/2015,0.073,51,0,-4.5,-18.96,169.97,123.74,2.1412,68.67048972
11/29/2015,0.073,48,0,0.51,-16.15,152.51,124.91,1.1625,47.06910758
11/30/2015,0.073,50,2.1,4.48,-10.51,161.68,118.03,1.6636,27.14206536
12/1/2015,0.073,57,0.72,6.22,-8.16,185.45,117.74,0.7334,45.33087431
12/2/2015,0.072,54,0.31,6.9,-2.42,220.32,95.5,2.0968,43.12428571
12/3/2015,0.07,55,6.31,5.29,-4.42,230.68,102.59,5.9505,61.8750456
12/4/2015,0.073,47,0.02,0.2,-10.14,200.89,114.2,5.0246,69.49663907
12/5/2015,0.081,48,0.86,6.96,-8.8,193.11,99.06,2.4004,36.21610073
12/6/2015,0.078,49,0,6.26,-1.25,200.69,110.65,5.2472,31.60627084
12/7/2015,0.073,48.5,0.16,7.74,-0.02,218.19,107.4,2.8131,50.58078637
12/8/2015,0.069,48,0.21,11.75,0.49,236.16,98.4,2.2349,47.19805741
12/9/2015,0.066,46.6,0.07,9.37,1.61,213.48,102.6,4.9019,28.83958791
12/10/2015,0.053,48,21.73,4.06,-7.21,251.49,68.24,8.5907,76.57654258
12/11/2015,0.088,39,13.15,-3.97,-12.98,235.63,102.09,5.0232,79.93424641
12/12/2015,0.102,51,4.18,0.9,-13.6,180.37,103.24,3.891,63.61066224
12/13/2015,0.101,48,19.72,0.86,-11.5,230.46,85.01,6.8307,75.96731051
12/14/2015,0.124,45,0.14,-7.59,-18.92,226.88,93.71,6.0884,77.98467899
12/15/2015,0.127,54,0.05,-8.45,-19.85,146.14,114.31,3.6819,63.13702455
12/16/2015,0.125,50,6.04,0.28,-15.61,166.66,108.37,2.5621,47.27213519
12/17/2015,0.125,65,0,4.19,-5.73,212.43,85.69,3.7004,47.47820975
12/18/2015,0.128,59,0.09,4.01,-5.04,188.28,110.4,3.5108,38.41965836
12/19/2015,0.122,53,9.64,-0.79,-9.3,219.88,83.45,4.0409,72.08547006
12/20/2015,0.126,50,7.62,-0.65,-11.35,211.72,81.76,2.9125,52.98419524
12/21/2015,0.13,56.6,43.97,0.27,-2.11,263.46,71.96,7.2417,66.96315362
12/22/2015,0.158,70.8,24.45,1.97,-4.02,286.57,77.19,10.913,81.72939707
12/23/2015,0.207,51,2.19,-1.87,-11.5,201.26,104.65,7.5153,75.99751004
12/24/2015,0.204,52,23.67,-7.49,-14.56,189.46,64.57,6.1959,68.71496292
12/25/2015,0.226,53,0.49,-7.09,-17.01,224.08,86.4,5.295,70.3739983
12/26/2015,0.227,61,0.48,-3.4,-18.01,153.37,109.17,3.2989,49.17319411
12/27/2015,0.223,69,1.15,4.55,-11.93,184.16,106.67,1.7063,32.56119346
12/28/2015,0.222,63,2.13,-4.44,-11.1,237.52,66.81,2.5541,61.62439619
12/29/2015,0.225,60,0,-2.35,-14.54,166.79,108,2.528,54.34331899
12/30/2015,0.225,56,0,-1.34,-14.88,184.75,108.95,3.6388,59.58209019
12/31/2015,0.224,55,0.67,-5.23,-16.64,151.11,116.03,1.8837,42.81289024
1/1/2016,0.224,53,0,-5.96,-19.69,139.58,119.07,3.9346,62.45682124
1/2/2016,0.223,56,0.28,1.52,-10.57,188.76,96.43,3.9837,47.56858088
1/3/2016,0.219,54,0,1.94,-6.67,231.49,102.2,4.1202,47.00571682
1/4/2016,0.216,52,1.92,1.11,-8.1,252.09,85.89,3.9642,71.07098986
1/5/2016,0.223,50,15.96,-1.32,-8.15,237.23,96.4,5.1211,81.89717544
1/6/2016,0.242,50,14.26,-3.37,-9.01,221.26,105.1,3.9617,71.80011073
1/7/2016,0.255,47,0.81,-3.53,-12.98,224.14,107.12,2.5278,72.28759848
1/8/2016,0.258,46.6,1.09,-2.25,-15.39,162.07,120.45,2.3435,59.53069809
1/9/2016,0.258,49.3,0.97,0,-9.21,220.56,90.07,2.4108,64.21535711
1/10/2016,0.261,48.3,0,-1.56,-12.93,207.14,122.5,0.171,69.63287597
1/11/2016,0.261,42.3,0.46,4.84,-13.28,182.27,112.89,0.4031,53.85435454
1/12/2016,0.261,43.5,2.52,7.4,-8.14,172.97,125.39,1.3733,33.54009698
1/13/2016,0.259,46,4.45,0.68,-6.13,200.22,99.07,7.1713,55.40126232
1/14/2016,0.259,43.7,16.68,0.49,-8.11,191.96,111.5,4.3192,54.52274109
1/15/2016,0.268,43.9,14.59,1.87,-7.35,240.71,118.83,7.1689,63.1062954
1/16/2016,0.289,50.2,8.62,2.85,-5.82,232.81,104.44,4.0494,67.38089804
1/17/2016,0.292,51.6,2.42,3.78,-6.82,199.24,117.72,3.5553,64.95037319
1/18/2016,0.288,50.8,12.92,2.54,-7.26,257.09,94.94,4.0691,73.09874802
1/19/2016,0.301,56,22.67,0.58,-5.47,237.14,102.2,5.2883,74.5556645
1/20/2016,0.336,54.9,0.43,6.4,-5.65,204.55,121.7,3.656,41.240633
1/21/2016,0.332,57.4,0.95,7.81,-4.56,210.94,121.89,2.5032,42.19278942
1/22/2016,0.329,53,22.68,3.06,-2.64,223.24,106.85,5.7303,61.80083098
1/23/2016,0.338,59.1,13.48,-0.51,-7.92,247.83,96.64,6.1077,74.3540601
1/24/2016,0.35,52.9,0.65,0.98,-10.62,198.63,126.29,3.4356,61.69999492
1/25/2016,0.349,52,0,2.37,-10.2,182.15,138.78,2.1889,55.02594941
1/26/2016,0.349,50.6,0.05,9.45,-10.13,161.73,143.9,1.8316,29.18713589
1/27/2016,0.348,54,0,9.11,-3.56,190.22,130.69,1.5262,18.94126424
1/28/2016,0.358,55,1.34,9.82,-4.56,201.31,119.39,1.9628,38.31000819
1/29/2016,0.355,85.7,17.6,5.63,0.75,261.45,90.43,5.3714,64.4320505
1/30/2016,0.346,150,23.44,1.1,-6.96,267.82,95.36,7.6547,80.58745162
1/31/2016,0.363,99,14.58,-4.73,-11.88,251.09,121.49,1.7001,66.42362997
2/1/2016,0.384,90,0.28,-6.63,-17.94,185.23,156.65,5.5655,19.93465338
2/2/2016,0.385,90,0.13,-4.22,-16.21,182.35,103.5,3.3842,23.24495101
2/3/2016,0.397,86,2.14,4.21,-15.12,198.19,114.39,2.6961,30.06882816
2/4/2016,0.396,80,0,3.53,-9.22,194.93,153.9,1.6946,29.44224247
2/5/2016,0.395,76,0,6.63,-9.94,175.75,158.28,2.703,24.45041561
2/6/2016,0.394,71.2,0,8.91,-5.55,183.26,160.67,1.6398,24.99066487
2/7/2016,0.394,68.3,0,7.61,-5.24,199.28,161.83,2.3716,31.18115094
2/8/2016,0.39,69.2,0,9.66,-5.03,191.84,167.23,4.5825,24.30229821
2/9/2016,0.383,70.6,0,13.3,-3.43,183.3,167.27,3.6894,21.30528043
2/10/2016,0.388,72.7,0,13.58,-1.71,183.3,171.62,2.5373,28.84220075
2/11/2016,0.382,75.1,0,13.73,-1.1,196.93,166.18,2.4496,34.43506892
2/12/2016,0.373,77.9,0,11.96,-1.83,190.06,168.22,2.2504,38.39735943
2/13/2016,0.364,79.2,0,10.42,-3.57,190.18,179.4,2.0221,26.47451854
2/14/2016,0.358,82.1,0,7.33,-2.56,194.25,171.83,2.767,46.43557908
2/15/2016,0.35,86.1,0,11.73,-2.9,199.74,177,1.3318,31.82910517
2/16/2016,0.343,91.2,0,14,-0.48,190.79,176.98,0.5821,29.62911012
2/17/2016,0.37,104,22.77,8.23,-3.23,227.66,135.33,6.6278,50.88601053
2/18/2016,0.368,99,21.64,-1.62,-8.96,242.62,128.7,9.0585,39.8344166
2/19/2016,0.407,98,0,3.95,-4.86,188.84,170.22,4.6912,38.08083528
2/20/2016,0.399,99.2,0,8.11,-4.09,189.24,181.78,2.3129,32.41932799
2/21/2016,0.393,94.8,0,9.07,-3.54,187.83,181.46,2.0177,29.36656147
2/22/2016,0.388,92.3,0,7.1,-6.81,180.97,195.65,2.3828,45.08848194
2/23/2016,0.405,89.6,0.14,11.77,-4.54,191.76,190.19,2.6644,56.16669842
2/24/2016,0.401,92.3,0,11.35,-2.68,190.92,193.53,2.0006,63.67330374
2/25/2016,0.397,97.6,0.23,13.26,-3.02,197.17,196.28,1.1742,60.79729148
2/26/2016,0.393,108,0,11.76,-1.7,198.89,190.74,3.1352,56.66544119
2/27/2016,0.381,116,0,7.96,-1.51,186.33,199.86,2.7909,51.84912711
2/28/2016,0.37,120,0,9.31,-2.82,213.91,177.7,2.4266,57.2157306
2/29/2016,0.363,118,0,8.92,-3.46,200.88,201.94,2.4402,57.12624905
3/1/2016,0.389,124,0,8.88,-1.13,218.62,192.47,3.038,36.63509542
3/2/2016,0.374,136,0,10.77,0.38,208.24,191.93,3.749,31.12988855
3/3/2016,0.36,142,0.41,8.97,-1.79,225.79,165.59,3.9029,49.38497383
3/4/2016,0.347,145,16.29,7.51,-2.1,227.08,194.53,3.0992,59.87075302
3/5/2016,0.342,198,30.97,4.77,-1.91,264.6,137.05,5.683,70.07581244
3/6/2016,0.357,243,25.27,-1.43,-7.22,253.02,163.6,8.0815,73.17244102
3/7/2016,0.398,203,7.97,-0.55,-6.8,226.66,185.95,3.3516,65.52511868
3/8/2016,0.462,174,2.14,4.06,-10.89,212.58,194.14,1.8134,64.71402687
3/9/2016,0.461,163,0.07,6.1,-2.74,263.93,152.61,4.4708,65.29273167
3/10/2016,0.453,166,0.94,7.02,1.01,214.87,209.46,5.2469,48.96759243
3/11/2016,0.431,178,10.51,2.95,-7.71,247.64,176.85,7.3889,69.49554029
3/12/2016,0.426,160,5.8,2.68,-6.29,219.22,198.9,6.5056,61.22959385
3/13/2016,0.421,153,22.9,0.89,-3.07,241.32,153.65,8.4976,64.50485995
3/14/2016,0.439,148,5.49,4.15,-4.54,240.77,194.41,8.9515,54.07929401
